"Gene","CpG","Coef_CpG","Coef_Age","Coef_Gender","p_CpG","p_Age","p_Gender","R2"
"84332","cg20005074",4.88754850783628,-0.00888177511731549,-0.105440485881066,6.693117609207e-07,0.361403390645211,0.540444629023398,0.84604568100646
"84332","cg12472351",4.14243613707492,-0.00547878072210834,-0.172904086719621,1.85941936023693e-05,0.650143386511562,0.439396289023887,0.754302291389256
"84332","cg17158651",-5.04233393098001,-0.0017917524011992,-0.0256289027232393,6.77096387017429e-05,0.891112286476001,0.912951538844977,0.705751023511833
"84332","cg12873454",-5.24938985490427,-0.00475579591560277,-0.0068910393238023,2.24975321487065e-05,0.696945021232446,0.974519962717535,0.747666409316325
"84332","cg20820874",3.8047692432599,-0.0132756637104294,-0.089351661178036,2.76785051270727e-05,0.303808157080559,0.689422072213633,0.740251449278604
"84332","cg07552130",-5.12642872715635,-0.0104963856160791,-0.0938319747825683,5.70676112380648e-06,0.356646166554294,0.638784956992774,0.791798376605468
"84332","cg10056280",-5.13462571395051,-0.00716914473192212,0.0722228344619914,8.5367001472184e-06,0.533573807921416,0.716840407446337,0.779689496291869
"84332","cg13096626",4.45054168853894,-0.00714053139801762,-0.0810833319958095,9.04310358201397e-06,0.536799380217887,0.69360454074124,0.777901393513401
"84332","cg22846423",5.10629087248823,-0.0181386813136773,-0.217543756141672,1.88395108890291e-05,0.163177066328162,0.339845333092527,0.753851346932314
"84332","cg27178952",-5.24044788277834,-0.0109877921201425,0.025570307224887,9.57681383765183e-07,0.276820967118711,0.881353076028321,0.83806123229456
"84332","cg24409205",5.07574744490805,-0.00969668038315577,-0.172400724337957,3.05629094607194e-05,0.44651255430526,0.456833911769637,0.73663040071827
"84332","cg26734669",4.81053793107774,-0.017471177621517,-0.139495944707349,4.8846568709304e-05,0.205852178496843,0.55579560597161,0.718829182403366
"84332","cg04426802",3.75406521488598,0.00616139367920282,-0.281515419024839,7.8213013390693e-07,0.519722569435433,0.135037254181314,0.842622945971308
"84332","cg13169132",4.58781208883232,0.00675076510567468,-0.104562133802031,0.00025678096922112,0.63691240993747,0.692189932586877,0.646046010370769
"84332","cg17101530",4.49387316869756,-0.00710456129500799,-0.192533765707038,2.4535839278589e-06,0.500782326002316,0.324099463106969,0.815101453751557
"84332","cg07989312",-5.77304384041882,-0.0148930546845102,-0.251834215853617,2.69763619234838e-06,0.181185267125491,0.212324146681145,0.812616900780838
"84332","cg02238834",-5.38140832475838,-0.010906636336442,-0.028107257370437,9.84669899475341e-06,0.357454790659425,0.890557854541673,0.775233855347991
"84332","cg26389285",4.24826739153365,0.000389967348636443,-0.282403435228699,0.000705474149222785,0.979726339598821,0.356756897419424,0.593292540437629
"84332","cg03620587",4.0656743306296,-0.0100310366738798,-0.24722894370611,9.41130457689353e-06,0.393575018820713,0.260750322213814,0.776654774273068
"84332","cg06735913",-5.26901140033441,-0.0197798087404517,-0.235698101770163,0.000201171023833486,0.201732468203768,0.387597902140055,0.657779394716955
"84332","cg04085767",5.22711641977589,-0.0185625568254471,-0.134555740533776,1.88308826891623e-05,0.15488937469834,0.542048735071125,0.753867121059929
"84332","cg10581898",-4.01251153561188,-0.0104658833566101,-0.151116334166875,1.88208761510961e-06,0.321077372449375,0.422576245633817,0.821878628096719
"84332","cg17936229",4.6165118850185,-0.00731336121540904,-0.239297213368127,3.97185704803416e-05,0.568667613163085,0.324126690144717,0.726821710497641
"84332","cg00218469",4.8847599296665,-0.0197066609598106,-0.416162774547043,0.000170356829758585,0.197926182165451,0.156731474372362,0.665559267709463
"84332","cg17797848",3.83753976141461,-0.0069275078869723,-0.147604088926661,1.28855574414915e-05,0.558471218653521,0.493910285581226,0.766598929594046
"84332","cg07004957",-5.06603371400526,0.00548282236260453,-0.139457369162528,4.51488115921328e-05,0.665237671837251,0.553644253396982,0.721896945071391
"84332","cg08341278",-5.24870588778319,-0.0057193421778534,0.0814320703065387,2.60243599305343e-06,0.587156570595361,0.656370628304725,0.813562089544923
"84332","cg13917614",4.97610227158746,-0.0143181060381241,-0.106765245873357,3.97494558384388e-05,0.28257588159065,0.643570285075253,0.726792093795615
"84332","cg15253741",5.08096717980128,-0.0150757665467226,-0.0587920531433211,7.69181989557256e-05,0.282109821024271,0.805373927758058,0.700486472852313
"84332","cg02444715",-4.9175002745853,-0.0121281766149546,0.0709995739096139,7.40324779702898e-06,0.300190647958299,0.718763571276646,0.784049511275077
"84332","cg23551841",4.99696680353337,-0.00523847822928077,-0.179761625925575,5.90577509141761e-05,0.688958321886336,0.460718058611394,0.711296285568867
"84332","cg23172565",5.44131766156515,-0.0141081183264728,-0.154703814746562,5.37991568457151e-06,0.224065357855062,0.446604227936301,0.793516148436574
"84332","cg11139109",5.30205608123259,-0.00177769932710008,-0.182415041000612,5.91022799629463e-05,0.89093137970571,0.454617679772616,0.711265992219802
"84332","cg22027151",5.32331603629031,-0.00665472116135069,-0.141615206444568,4.54685730213648e-06,0.545022277296185,0.478622644002652,0.798340150545005
"84332","cg04794159",5.0062412087792,-0.0113867986937442,-0.200321179774562,5.95158572211962e-05,0.397690067660366,0.415134118797897,0.710985573430841
"84332","cg22658419",5.02884818714171,-0.0103842226735289,-0.136104966480058,1.03173666142977e-05,0.381089361827809,0.519855479470556,0.773757564984067
"84332","cg01046865",5.35528310406154,-0.00651079475800412,-0.14980655608125,1.15577347239216e-05,0.578848072852944,0.484445390160627,0.770128557612047
"84332","cg26244646",-4.26205018002053,-0.00315692128134898,0.0286229595510279,2.38501301254924e-06,0.761016664771512,0.875537545774427,0.815837828130504
"84332","cg23293746",4.76970044085843,-0.00527854824770452,-0.119493939269655,0.00069464506552089,0.734314732157381,0.67591126476283,0.594152792813156
"84332","cg17651173",4.41443679276354,-0.0086238290424839,-0.0982908877035262,0.000894758453874333,0.591179534403859,0.733910766660858,0.579859776007043
"84332","cg21321661",3.88262736185048,0.00533635761679002,0.0018445399686438,0.000470041677735883,0.720021707827079,0.994506208456084,0.615318327965287
"84332","cg04256248",-4.93570749090977,-0.01343783436943,-0.0665351036578542,1.29137503294736e-05,0.273179002578578,0.751685599627976,0.766527456876848
"84332","cg05332914",-4.61417852327424,-0.00467533886759876,-0.0542496401371765,9.7231382104143e-06,0.684611174987603,0.791659951797979,0.775631496771054
"84332","cg22251524",-4.99617098324955,-0.0126784131937332,0.00388378476773184,6.09401715649976e-06,0.274061052124225,0.984200774347591,0.789869679523028
"84332","cg24641646",4.41933759335998,-0.00690086324622625,-0.128697454823492,3.10007337043279e-05,0.583549763234732,0.572919227013108,0.736106838268224
"84332","cg03031009",-5.0052509249664,0.00185179510266874,0.0689687190486283,6.0956992117977e-05,0.886114349530769,0.763151973335531,0.710021440100274
"84332","cg21606707",4.72452178211557,-0.0135337473046367,-0.178112601649309,3.86791036972542e-06,0.231129810965788,0.374121665586203,0.80287316166214
"84332","cg16978150",5.02108709614145,-0.0210679724163753,-0.113811899287358,4.80565488903138e-06,0.0833460647904123,0.566842084841517,0.796765162575377
"84332","cg16230121",5.20621601170532,-0.0106924742955267,-0.168705612802404,3.42303036135306e-05,0.407394929042877,0.469545204653309,0.732430926305491
"84332","cg22779651",4.49202889377991,-0.00771056938361392,-0.0441497632499408,1.53555263598983e-05,0.521429838041277,0.834781047930382,0.760795636703123
"84332","cg18109011",5.01678838066362,-0.0102854309821321,-0.127917027973757,6.68164688026995e-06,0.371040513854083,0.531502085910242,0.787135949570665
"84332","cg02442222",5.25916734580844,-0.00963467987238541,-0.10594656861794,2.71894863662578e-05,0.445582365342284,0.636897317783471,0.740897442032809
"84332","cg22763040",4.67565575491317,6.62131664505509e-05,-0.0908430075688576,8.85046902840499e-05,0.996025750779984,0.708857774276069,0.694588761412143
"84332","cg21617644",5.05446066044544,-0.00479641428003487,-0.156896879939949,3.37927299680482e-05,0.702701187845655,0.498910372253876,0.732910936975673
"84332","cg15217684",4.60814172894209,-0.0094912903182308,-0.123529571662788,3.56090790891416e-05,0.460521075113194,0.591491664508842,0.730952372671218
"84332","cg16412148",4.40826180573546,-0.0071943031781944,-0.103222465544271,5.92965347572393e-06,0.521665851413509,0.607636603025318,0.790674981825872
"84332","cg07563611",-5.10311134224336,-0.010123514799078,0.0955180585558837,1.83855811242748e-05,0.41134851171408,0.648985628144911,0.754689826582491
"84332","cg22908413",4.64468685138436,-0.0130163009054495,-0.0824825063964162,0.000157061626233273,0.370756227871241,0.744422082602108,0.66929991409494
"84332","cg12505757",-2.62149704711983,0.0118087189246728,0.123586965803171,0.0227740803590472,0.544413169807315,0.719962336365607,0.353289122329369
"84332","cg10176722",4.70792700956086,-0.0058867286062764,-0.242177368852963,3.49223905991392e-05,0.641508289138079,0.314470070320045,0.731682444074245
"84332","cg18278736",4.61957632487199,-0.0125174871607614,-0.133058981103725,2.45933757259179e-05,0.326061160930725,0.553998821223364,0.744505169844018
"84332","cg22449099",4.12598980756193,-0.00383697099062813,-0.0719827366000263,0.000273700287687491,0.791372115773839,0.784037398376806,0.642915979040572
"84332","cg08017851",-5.35315036139529,-0.0105702351579561,0.0659865331198836,7.00409157863972e-06,0.360278275670364,0.736976541070198,0.785722937578187
"84332","cg05241973",-5.35079333293784,-0.00691883971232298,0.0282390282712186,6.11712488557711e-06,0.53812782191851,0.885104449978632,0.789757969171351
"84332","cg03301165",5.20599581495076,-0.00769296040744275,-0.157703279057602,1.18586771953968e-06,0.444437391530589,0.388486140764042,0.833105416820561
"84332","cg14114546",-4.51485012615372,-0.00336460713574539,-0.0121174280223591,4.12963614929381e-05,0.790907774605358,0.957162191109278,0.725333599773434
"84332","cg23173687",4.49359095069136,-0.00548440392885184,-0.208641356466544,4.84866540040264e-05,0.671181055569222,0.390612061825064,0.719118776873439
"84332","cg02520399",5.64849534791824,-0.0133142892383834,-0.210446131023123,2.26734782682002e-06,0.221201915805035,0.282231402467852,0.817145039654642
"84332","cg25466169",4.47204529030616,-0.00919207549782508,-0.214421862958598,1.00612420653528e-05,0.434435583921951,0.324633482143977,0.774553534509609
"84332","cg02976109",5.12133958767764,-0.00915744419931757,-0.108309585128737,3.21244580340996e-05,0.472543914326649,0.63375953355539,0.734791753148415
"84332","cg22777490",4.12940290488872,-0.0130688037609725,-0.188651562007779,3.27013193849143e-06,0.240674824292227,0.342905499247447,0.807473171122739
"84332","cg25037165",-3.72674160369952,-0.00268600679192396,-0.0796060415619372,0.000399703146910238,0.856423643248068,0.768687966182651,0.623794825912814
"84332","cg20084795",4.74650675532274,-0.00866783053515842,-0.110041914324087,4.7578003191812e-06,0.436280807968911,0.579014939282132,0.797050791165707
"84332","cg11333925",4.8151667978001,-0.00822867734014076,-0.0747748858437661,8.9215867067413e-05,0.54607590464461,0.757591149494481,0.694249015497073
"84332","cg22550869",4.11466885702112,0.00842821064728945,-0.291994481027251,0.00484022042162152,0.629566938735548,0.41825388479979,0.472183261493595
"84332","cg01761970",5.10626681386193,-0.00473888818470073,-0.161941597251361,1.68088118910691e-05,0.692029961531761,0.463861379459776,0.757748503278197
"84332","cg26268085",4.87749669545526,-0.0075544497290758,-0.112907861120545,3.35815807149762e-05,0.551746204126208,0.621061537019477,0.733144489404386
"84332","cg13487666",-4.98470335210206,-0.0116282122176441,-0.0126309502369154,6.12459348406794e-05,0.389347056945701,0.956597008201134,0.709830513214295
"84332","cg18745725",4.7596179090931,-0.0126717263621873,-0.13078268043751,1.75252309046128e-05,0.309276768009601,0.550862871490592,0.756329335611584
"84332","cg07873247",4.78482569516129,-0.0139763371181109,-0.181839182792715,1.7177290823842e-05,0.265411304786695,0.415101778809691,0.757012189125867
"84332","cg23317287",4.68741204687538,0.00302573236278604,-0.0261445114951807,1.9535608054743e-05,0.799930810961667,0.902968566080844,0.752598842411098
"84332","cg04013758",5.00810904377508,-0.00538407326496451,-0.168649889562282,1.05298405902458e-05,0.642642112653818,0.431418899307293,0.773110090413883
"84332","cg10668814",4.0896830423351,-0.000534376945858879,0.0118897569681906,0.00067924023539248,0.972191302029311,0.965448120141981,0.59539692315386
"401022","cg10539122",-1.45020278520611,0.00530653126306384,-0.00231428430584557,0.00257315265123905,0.37913014916929,0.982933676267765,0.529705428475145
"401022","cg20785674",1.13779866723226,0.00429259643647715,-0.0386617294555774,0.00255004316431526,0.469791146394237,0.712563524509289,0.530277169825019
"401022","cg25610281",-1.62110325590099,0.00809780712416737,-0.0299330463214109,0.000867098329183983,0.169873296571434,0.758912725678073,0.594270783171247
"401022","cg09396490",-1.43456532640371,0.00412991855728796,0.0221011431887384,0.0110699830615056,0.528862142083777,0.860342813833064,0.428856162915321
"401022","cg03826704",1.15194763143636,0.00272052702616964,-0.05538841714826,0.00726270656022396,0.664000246313496,0.621119851799922,0.459718866869893
"401022","cg25883013",-1.34702629831217,0.00371589688248586,-0.0497187308694204,0.0077085494055057,0.559010066910432,0.659896861099376,0.455442244863856
"401022","cg02473847",1.35692838699302,0.00663983237312066,-0.0689266124880136,0.00434642976083642,0.300671393824933,0.520483388062833,0.495403469660607
"401022","cg18361915",-1.39504381659226,0.00524117260433074,-0.0170957410378577,0.00542473334445171,0.409155730770459,0.879790063510057,0.480255996134258
"401022","cg10277551",-1.14587033769992,0.00366606667130786,-0.081923009106208,0.00622075986990459,0.558284586710797,0.45407557163229,0.470702944336371
"401022","cg02628016",-1.33176651615033,0.0061119983778821,0.00269843612313736,0.00296211558385104,0.322622397522016,0.980417695844321,0.520703196456204
"401022","cg03819192",-1.20619853236971,0.00526868635565403,-0.0357429419182651,0.00166068977418331,0.367732579082096,0.725743347662861,0.55674643684772
"401022","cg11523221",-1.21521362126029,0.00516182690372113,-0.0332459347042819,0.00196564529220488,0.38228258974797,0.747639161258229,0.546506667947736
"401022","cg21951877",-1.09873319040146,0.00374371167634798,-0.0467392568073299,0.00452990712023649,0.541638564277407,0.667704601375668,0.492606785721059
"401022","cg00452133",-1.34224251105683,0.00627825628823519,-0.00371977022187111,0.00627548759134043,0.337079940908229,0.974403912336826,0.470086760068578
"401022","cg05180627",1.32794134167688,0.00397618209891864,-0.085077602570001,0.0049963529629083,0.520897178534012,0.429561686446985,0.48592381510841
"401022","cg15844989",-1.27698956423314,0.00387629042393538,-0.0172954601979351,0.00134510161365337,0.49290284705921,0.864878965125115,0.569251918990143
"401022","cg22892043",-1.33663372853175,0.00401423249433209,-0.0403539387565161,0.00418852022039439,0.512024469045269,0.710503613542383,0.497895239705285
"401022","cg20005074",-1.3566104585318,0.00447598579877029,-0.0294365344409529,0.00119922946805387,0.428437766786733,0.768256563678542,0.575926361030453
"401022","cg12472351",-1.09916988932894,0.00337966882220892,-0.0168760848161797,0.00537785732896199,0.584419748898962,0.881267903125634,0.480856494062224
"401022","cg17158651",1.22783130980588,0.00221064496961492,-0.0637556065587617,0.0173918831046805,0.738004721732177,0.591445528599503,0.394214912761835
"401022","cg12873454",1.41027183164699,0.00322654906287483,-0.0598061171048234,0.00491500747782938,0.598696221050825,0.582085123662223,0.487048416616632
"401022","cg20820874",-1.08897712454271,0.00587042061028986,-0.0302616274974586,0.00228746498205371,0.331242909337165,0.772574554129211,0.537115118202727
"401022","cg07552130",1.35651473906409,0.00469829945989186,-0.0381686909461724,0.00406401755487782,0.44630241272801,0.725350508682105,0.499919056451171
"401022","cg10056280",1.35803733297609,0.00381609520541613,-0.0821414426556286,0.00452660376959521,0.534203350656095,0.442950111459158,0.492656245418218
"401022","cg13096626",-1.24786297871733,0.0040323838687527,-0.0350335719574897,0.00209247483848329,0.48977491534347,0.735433511677544,0.542654773860044
"401022","cg22846423",-1.42107078812674,0.00706376911199006,0.00208211070043029,0.00296233221343713,0.261835967041138,0.984880218030903,0.520698480211686
"401022","cg27178952",1.3889833971661,0.00483619243405092,-0.0696297979913738,0.0026579420742862,0.420418488228403,0.501561659213153,0.527645656112431
"401022","cg24409205",-1.29954385685238,0.00434391262879499,-0.0217035231174885,0.00904775290919241,0.503121073299218,0.853038963935508,0.44380340534951
"401022","cg26734669",-1.05359361337694,0.00543090845557147,-0.0475633186051334,0.0342959648202251,0.456554290769122,0.708118804975702,0.339224197210198
"401022","cg04426802",-0.823327658817079,0.000255186159401983,-0.0162755429351041,0.0187781452892803,0.969060728057739,0.896566422669199,0.388176488333769
"401022","cg13169132",-1.16843556459459,0.000132617482315081,-0.039659938208267,0.0178041202461235,0.98386173366322,0.744032655896385,0.392375170638568
"401022","cg17101530",-1.26039309689546,0.00402348801172307,-0.00374020315291659,0.00140618442824954,0.478769181650611,0.971073923845499,0.566643975191846
"401022","cg07989312",1.64430409299971,0.00630300858126049,0.015432612738524,0.00111227947034825,0.276394776033151,0.881116917610464,0.580251083898239
"401022","cg02238834",1.41810141286814,0.0047873434188522,-0.0559535106871477,0.00490888848112759,0.444362778032553,0.607363665373365,0.487133676142922
"401022","cg26389285",-1.01752367282571,0.00165325464077701,-0.00367933349976305,0.0375108007273307,0.811119470618255,0.978393257761705,0.331721955254459
"401022","cg03620587",-1.06614140437899,0.00453473551966462,0.00104322081854596,0.00514200565222936,0.468483915380534,0.99274160019359,0.483950034676704
"401022","cg06735913",1.54880774724643,0.00793861566333436,0.0160113241229547,0.00379826554575689,0.224199275472136,0.888102776208965,0.504428810687001
"401022","cg04085767",-1.42003341399606,0.00701261667591843,-0.0241043380124211,0.00406262056622608,0.275672902420179,0.826316847134585,0.499942073708231
"401022","cg10581898",1.15140900326316,0.00507912028883704,-0.0122260710225589,0.000872201237756291,0.362582914104376,0.901516166977338,0.593945464999801
"401022","cg17936229",-1.20172316412719,0.00379471150492339,-0.00213285718957544,0.00823212511235694,0.552912444438867,0.985669850639818,0.450692312077279
"401022","cg00218469",-1.30877126947034,0.00722384820480287,0.0496044919095227,0.00991020569639772,0.295361647583117,0.70142503255262,0.437096883749907
"401022","cg17797848",-1.02263480240489,0.00377986138967982,-0.0230439626244178,0.0046125310153955,0.538430449991687,0.835572819767073,0.491379947881018
"401022","cg07004957",1.24168202511549,0.000441576747412794,-0.0352866245889898,0.014908830122734,0.94569552782911,0.769234167552136,0.406207067102238
"401022","cg08341278",1.18316932493647,0.00293810817712965,-0.094348784298192,0.0175233715930266,0.659172611226854,0.419750784275658,0.393623869829398
"401022","cg13917614",-1.18551315653577,0.00514898296959398,-0.0463056012600645,0.0182467352935889,0.456487115077181,0.701785558271498,0.390442153306557
"401022","cg15253741",-1.39892535551161,0.0061459471106793,-0.0432581236800649,0.00555946298460411,0.341899152854883,0.696206847325028,0.478555296449898
"401022","cg02444715",1.18346789110395,0.00467345738988016,-0.0880251088201632,0.0118614064542406,0.48198623652622,0.440553756304497,0.423665212316982
"401022","cg23551841",-1.44466871563301,0.00360532950166143,-0.00290453829727397,0.00269314435749731,0.54179280762028,0.978645310090874,0.526807435175465
"401022","cg23172565",-1.40549920022329,0.00552117786540591,-0.0251300335117086,0.00536336063886921,0.386513646812131,0.822636182321217,0.48104314007455
"401022","cg11139109",-1.52788019130037,0.00259657787581991,-0.00262139959701685,0.00281935489355348,0.658107373516185,0.980800447707385,0.52387933884232
"401022","cg22027151",-1.42970058149414,0.00373560089350657,-0.0236502594107094,0.00316480853885883,0.532475129783072,0.826394748298691,0.516417745672299
"401022","cg04794159",-1.33888921241994,0.00498581426970197,-0.00848406515094683,0.00702171745006098,0.438727275548137,0.94189148361972,0.462128606695389
"401022","cg22658419",-1.45089805104561,0.00508271813694257,-0.0158039435229358,0.00139537606911631,0.377763045669805,0.876912666546558,0.567098121278763
"401022","cg01046865",-1.4022658664353,0.00360647506192132,-0.0246880710720754,0.00551237730706907,0.56117735203117,0.826133175745386,0.479145470707952
"401022","cg26244646",1.08064387842789,0.00264449963094666,-0.0739228736776025,0.00560071190245616,0.667166820914566,0.497473821667334,0.478041907686949
"401022","cg23293746",-1.50446779818962,0.00393841570793093,-0.0084597567983496,0.0031141518696037,0.511058705430358,0.938224684224371,0.517465587096753
"401022","cg17651173",-1.15964529074899,0.00417294390579227,-0.0378133716189801,0.0220596862532683,0.544607983037868,0.760055985989021,0.375349062302976
"401022","cg21321661",-1.21560808207587,0.000586501477855805,-0.0475017557686846,0.00265048529131359,0.919207389609561,0.649936342382813,0.527824466222044
"401022","cg04256248",1.23864970846487,0.00519838047217925,-0.0508279590336236,0.00892876021151017,0.429035707356413,0.656058461852257,0.444773066955593
"401022","cg05332914",1.18338763353325,0.00306338148089843,-0.0517849057422725,0.00666498633888538,0.623932551646549,0.642700441465508,0.465834137420956
"401022","cg22251524",1.30974187088148,0.00522737207332641,-0.0648325168749614,0.00463435324582243,0.405089721359763,0.54810043447358,0.491059165632554
"401022","cg24641646",-1.27247279662404,0.00406966058980565,-0.0182090243474925,0.0021895502827592,0.487336388796642,0.862766524501373,0.539842688514479
"401022","cg03031009",1.33439597125081,0.00144093327230808,-0.0807258781847244,0.00731950943862014,0.816429826053186,0.465884704083323,0.459161234398348
"401022","cg21606707",-1.29702661491084,0.00570509495335211,-0.010811617134323,0.00222743277480551,0.342753339465751,0.918874693174854,0.538774940746394
"401022","cg16978150",-1.30993276525514,0.00739131814042563,-0.0345411428004934,0.00464466494691991,0.259027974528239,0.753578649685536,0.490908050127644
"401022","cg16230121",-1.44354116893658,0.00497342349458067,-0.012022444821556,0.00381643243065745,0.420082520840793,0.913374931924533,0.504111792538581
"401022","cg22779651",-1.21603496204891,0.00405047008120457,-0.0490242598825935,0.00399289205916191,0.507029429710029,0.64903129870524,0.50109991937515
"401022","cg18109011",-1.40637455342221,0.00491328867355024,-0.021925505252799,0.00190685343787316,0.402822750567796,0.832941780814343,0.548366739874413
"401022","cg02442222",-1.41193204757623,0.00453423669754891,-0.0332748189498292,0.00524847408936487,0.469162489512638,0.764675089933709,0.482538318075213
"401022","cg22763040",-1.27380986006038,0.00195707799815752,-0.0356553055706823,0.00658646033185747,0.751592114668889,0.752071276475559,0.466673416368947
"401022","cg21617644",-1.3558817697955,0.00323276755686072,-0.0197017400566082,0.00566622022519541,0.601549856683889,0.861765460133664,0.477233426742123
"401022","cg15217684",-1.17753376651651,0.00428316481070425,-0.0344420656290902,0.00960766481445594,0.510492310275899,0.767110778837895,0.439387997755239
"401022","cg16412148",-1.17384300087147,0.00384813953028711,-0.0349575463424429,0.00378871801508676,0.525906742421377,0.746935253405615,0.50459595495888
"401022","cg07563611",1.41157608026391,0.00480437485883443,-0.0854406425539611,0.00319072017506872,0.42911718927861,0.413377862503869,0.51588745872885
"401022","cg22908413",-1.28988539063583,0.0056265258025256,-0.0357478162780492,0.00664858780737589,0.385689775100412,0.751601999876855,0.466008675641305
"401022","cg12505757",1.07792499126785,-0.00191754114022445,-0.0652153274028559,0.00445888741159774,0.750332651089037,0.54457203333107,0.493677229796076
"401022","cg10176722",-1.30305109044322,0.00363457869956996,0.00806553031963549,0.00393147181097314,0.549089552842938,0.943143137045798,0.502134688054148
"401022","cg18278736",-1.28813715900123,0.00551000776875604,-0.0211765733786676,0.00315887253869734,0.36961865074955,0.844601240921992,0.516539765408317
"401022","cg22449099",-1.18817352392776,0.00318789666224405,-0.0345228999444809,0.00565633936232549,0.606384773045433,0.757218513495394,0.477354840854326
"401022","cg08017851",1.34558984562754,0.00448586746742126,-0.0839770200371358,0.00767187075675913,0.485205632137342,0.449067624590833,0.455785655528622
"401022","cg05241973",1.30864619561753,0.00347388670581026,-0.0765493616379799,0.00983144610294918,0.589963686921863,0.498847413157894,0.437687248593729
"401022","cg03301165",-1.43254133985706,0.00411099395990002,-0.0161011452944142,0.00158698847937179,0.47343219003105,0.87578069480382,0.559467541787135
"401022","cg14114546",1.2953262792667,0.00304084823085203,-0.0521300541456581,0.00258665802694064,0.603653341080652,0.616918308884929,0.529373385365148
"401022","cg23173687",-1.22211761988759,0.00346347468254427,-0.00381441059523137,0.00544064426603394,0.575811776185226,0.973446545117372,0.480053216055703
"401022","cg02520399",-1.65876783441818,0.00603240459156174,0.00843622216793073,0.000591391420612341,0.274224821228288,0.931167102744491,0.614971320362288
"401022","cg25466169",-1.3447364770686,0.00493530737425551,0.0134436509728217,0.000652923871923394,0.365779074014955,0.891841751925245,0.609713382361386
"401022","cg02976109",-1.42877101104741,0.00457534786163895,-0.0280158784315713,0.00344606925664567,0.452309603099583,0.795586699776669,0.510855295838039
"401022","cg22777490",-1.07882901286619,0.00531183123119041,-0.0148244544141253,0.00418234775807351,0.39481131959242,0.893768003891665,0.497994314566274
"401022","cg25037165",1.01746207577451,0.00271248040364631,-0.038477317459804,0.0115646566856083,0.674648586069046,0.743424309370087,0.425574227457737
"401022","cg20084795",-1.34617758456899,0.00451102588602516,-0.0254876870048506,0.00142496281699918,0.430536045054571,0.801636859301353,0.565862163956821
"401022","cg11333925",-1.44648785742686,0.00464112718990351,-0.028668185994612,0.00185787461500905,0.426695358509795,0.781226275029233,0.549955176090041
"401022","cg22550869",-1.43640756386721,-0.000435109768924127,0.0669476317296148,0.00434105252366981,0.941963959502965,0.586484782119765,0.495486995651581
"401022","cg01761970",-1.34781129413049,0.00316709238824692,-0.0204716109751082,0.00555543229510869,0.608216000260988,0.856100628925128,0.478605643677926
"401022","cg26268085",-1.27707664327516,0.00387950894251499,-0.0343573808726079,0.00738210778556984,0.541506770448258,0.763069437853336,0.458551145228907
